symbol,date,volume,low,open,close,high,adjclose
^BVSP,2012-09-10,3513600.0,58325.0,58325.0,58404.0,59421.0,58404.0
^BVSP,2012-09-06,3620600.0,56868.0,56868.0,58321.0,58328.0,58321.0
^BVSP,2012-09-05,3313000.0,56236.0,56236.0,56864.0,56904.0,56864.0
^BVSP,2012-09-04,3236000.0,56203.0,57272.0,56234.0,57272.0,56234.0
^BVSP,2012-09-03,2317000.0,56954.0,57065.0,57281.0,57457.0,57281.0
^BVSP,2012-08-31,5747200.0,56719.0,57257.0,57061.0,57835.0,57061.0
^BVSP,2012-08-30,3132600.0,56901.0,57366.0,57256.0,57508.0,57256.0
^BVSP,2012-08-29,4106200.0,57061.0,58414.0,57369.0,58553.0,57369.0
^BVSP,2012-08-28,2728200.0,57976.0,58109.0,58406.0,58745.0,58406.0
^BVSP,2012-08-27,2344200.0,57853.0,58424.0,58111.0,58462.0,58111.0
^BVSP,2012-08-24,3212600.0,57833.0,58511.0,58426.0,58750.0,58426.0
^BVSP,2012-08-23,3342000.0,58145.0,59382.0,58512.0,59382.0,58512.0
^BVSP,2012-08-22,3708800.0,58443.0,58918.0,59381.0,59585.0,59381.0
^BVSP,2012-08-21,3926400.0,58684.0,59298.0,58918.0,60209.0,58918.0
^BVSP,2012-08-20,3001200.0,58629.0,59083.0,59283.0,59462.0,59283.0
^BVSP,2012-08-17,2954200.0,58944.0,59443.0,59082.0,59822.0,59082.0
^BVSP,2012-08-16,3477000.0,58190.0,58190.0,59446.0,59544.0,59446.0
^BVSP,2012-08-15,4578200.0,57630.0,58083.0,58189.0,58375.0,58189.0
^BVSP,2012-08-14,3533800.0,57904.0,59123.0,58083.0,59605.0,58083.0
^BVSP,2012-08-13,2539200.0,58601.0,59281.0,59123.0,59543.0,59123.0
^BVSP,2012-08-10,3080000.0,58128.0,58774.0,59281.0,59365.0,59281.0
^BVSP,2012-08-09,2863000.0,58115.0,58950.0,58797.0,59202.0,58797.0
^BVSP,2012-08-08,3233200.0,57603.0,57723.0,58951.0,58964.0,58951.0
^BVSP,2012-08-07,3447200.0,57679.0,58343.0,57726.0,59316.0,57726.0
^BVSP,2012-08-06,3613400.0,56893.0,57255.0,58345.0,58996.0,58345.0
^BVSP,2012-08-03,3577400.0,55524.0,55524.0,57255.0,57399.0,57255.0
^BVSP,2012-08-02,2838000.0,55239.0,56289.0,55520.0,56289.0,55520.0
^BVSP,2012-08-01,598200.0,55425.0,56091.0,55623.0,56385.0,55623.0
^BVSP,2012-07-31,692000.0,56097.0,57243.0,56097.0,57466.0,56097.0
^BVSP,2012-07-30,2965600.0,56090.0,56551.0,57241.0,57241.0,57241.0
^BVSP,2012-07-27,4674400.0,54024.0,54024.0,56553.0,57046.0,56553.0
^BVSP,2012-07-26,3017600.0,52638.0,52638.0,54003.0,54126.0,54003.0
^BVSP,2012-07-25,2216000.0,52346.0,52658.0,52608.0,53233.0,52608.0
^BVSP,2012-07-24,2762600.0,52399.0,53038.0,52639.0,53416.0,52639.0
^BVSP,2012-07-23,2807800.0,52213.0,54183.0,53034.0,54183.0,53034.0
^BVSP,2012-07-20,2865000.0,54138.0,55337.0,54195.0,55337.0,54195.0
^BVSP,2012-07-19,2879200.0,54588.0,54588.0,55347.0,55491.0,55347.0
^BVSP,2012-07-18,2296200.0,53551.0,53909.0,54583.0,54588.0,54583.0
^BVSP,2012-07-17,2519400.0,53119.0,53403.0,53909.0,54037.0,53909.0
^BVSP,2012-07-16,2821800.0,53216.0,54316.0,53402.0,54418.0,53402.0
^BVSP,2012-07-13,2784600.0,53420.0,53422.0,54331.0,54428.0,54331.0
^BVSP,2012-07-12,3047600.0,52489.0,53564.0,53421.0,53616.0,53421.0
^BVSP,2012-07-11,2970600.0,53233.0,53708.0,53569.0,54135.0,53569.0
^BVSP,2012-07-10,3467800.0,53668.0,55392.0,53706.0,55588.0,53706.0
^BVSP,2012-07-06,2701800.0,54967.0,56376.0,55394.0,56376.0,55394.0
^BVSP,2012-07-05,3128600.0,55828.0,56083.0,56379.0,56943.0,56379.0
^BVSP,2012-07-04,1718400.0,55485.0,55780.0,56077.0,56322.0,56077.0
^BVSP,2012-07-03,4064400.0,54704.0,54704.0,55780.0,56228.0,55780.0
^BVSP,2012-07-02,2874200.0,53961.0,54355.0,54693.0,54754.0,54693.0
^BVSP,2012-06-29,3744800.0,52656.0,52656.0,54355.0,54355.0,54355.0
^BVSP,2012-06-28,3531600.0,52271.0,53107.0,52652.0,53306.0,52652.0
^BVSP,2012-06-27,3825800.0,53084.0,53837.0,53109.0,54006.0,53109.0
^BVSP,2012-06-26,2707000.0,53398.0,53806.0,53837.0,54193.0,53837.0
^BVSP,2012-06-25,2160000.0,53694.0,55406.0,53805.0,55406.0,53805.0
^BVSP,2012-06-22,2476800.0,55083.0,55518.0,55440.0,56019.0,55440.0
^BVSP,2012-06-21,2601800.0,55505.0,57162.0,55505.0,57218.0,55505.0
^BVSP,2012-06-20,3202000.0,56529.0,57196.0,57167.0,57611.0,57167.0
^BVSP,2012-06-19,3658800.0,56210.0,56210.0,57195.0,57567.0,57195.0
^BVSP,2012-06-18,2960600.0,55486.0,56066.0,56195.0,56579.0,56195.0
^BVSP,2012-06-15,3900800.0,55203.0,55349.0,56105.0,56105.0,56105.0
^BVSP,2012-06-14,3299200.0,54952.0,55641.0,55352.0,55769.0,55352.0
^BVSP,2012-06-13,4187800.0,54523.0,55041.0,55651.0,55989.0,55651.0
^BVSP,2012-06-12,3894600.0,53906.0,54001.0,55049.0,55049.0,55049.0
^BVSP,2012-06-11,2736600.0,53905.0,54434.0,54001.0,55401.0,54001.0
^BVSP,2012-06-08,2627600.0,53685.0,54150.0,54430.0,54432.0,54430.0
^BVSP,2012-06-06,3542000.0,52486.0,52486.0,54156.0,54195.0,54156.0
^BVSP,2012-06-05,2530000.0,52481.0,53413.0,52481.0,53917.0,52481.0
^BVSP,2012-06-04,2360000.0,53367.0,53408.0,53417.0,53960.0,53417.0
^BVSP,2012-06-01,2986400.0,53087.0,54488.0,53403.0,54488.0,53403.0
^BVSP,2012-05-31,4826000.0,53090.0,53805.0,54490.0,54509.0,54490.0
^BVSP,2012-05-30,3298400.0,53382.0,54632.0,53798.0,54632.0,53798.0
^BVSP,2012-05-29,3048000.0,54554.0,55214.0,54633.0,55763.0,54633.0
^BVSP,2012-05-28,1857200.0,54467.0,54467.0,55213.0,55609.0,55213.0
^BVSP,2012-05-25,2988400.0,53847.0,54062.0,54463.0,54970.0,54463.0
^BVSP,2012-05-24,4013800.0,53176.0,54620.0,54063.0,54820.0,54063.0
^BVSP,2012-05-23,4334000.0,53028.0,55039.0,54619.0,55052.0,54619.0
^BVSP,2012-05-22,3667400.0,54886.0,56586.0,55039.0,56586.0,55039.0
^BVSP,2012-05-21,3569000.0,54516.0,54516.0,56590.0,56678.0,56590.0
^BVSP,2012-05-18,4306200.0,53856.0,54032.0,54513.0,54914.0,54513.0
^BVSP,2012-05-17,3709800.0,54038.0,55886.0,54038.0,56296.0,54038.0
^BVSP,2012-05-16,4327600.0,55415.0,56245.0,55888.0,57693.0,55888.0
^BVSP,2012-05-15,4189200.0,56145.0,57540.0,56238.0,58024.0,56238.0
^BVSP,2012-05-14,3047400.0,57539.0,59443.0,57540.0,59443.0,57540.0
^BVSP,2012-05-11,2532400.0,59138.0,59703.0,59445.0,60340.0,59445.0
^BVSP,2012-05-10,2701400.0,59637.0,59796.0,59702.0,60752.0,59702.0
^BVSP,2012-05-09,3261600.0,59199.0,60346.0,59786.0,60346.0,59786.0
^BVSP,2012-05-08,3091200.0,59871.0,61218.0,60365.0,61218.0,60365.0
^BVSP,2012-05-07,3370400.0,60391.0,60802.0,61220.0,61299.0,61220.0
^BVSP,2012-05-04,4961600.0,60438.0,62104.0,60821.0,62167.0,60821.0
^BVSP,2012-05-03,3036000.0,61731.0,62427.0,62104.0,62783.0,62104.0
^BVSP,2012-05-02,2955600.0,61594.0,61820.0,62424.0,62502.0,62424.0
^BVSP,2012-04-30,1963200.0,61231.0,61691.0,61820.0,61900.0,61820.0
^BVSP,2012-04-27,2547600.0,61667.0,62203.0,61691.0,62486.0,61691.0
^BVSP,2012-04-26,3130000.0,61033.0,61750.0,62198.0,62282.0,62198.0
^BVSP,2012-04-25,3307200.0,61328.0,61989.0,61750.0,62441.0,61750.0
^BVSP,2012-04-24,2377000.0,61380.0,61537.0,61971.0,62001.0,61971.0
^BVSP,2012-04-23,2533400.0,60897.0,62494.0,61539.0,62494.0,61539.0
^BVSP,2012-04-20,2285200.0,62431.0,62620.0,62494.0,63369.0,62494.0
^BVSP,2012-04-19,2358200.0,62478.0,63007.0,62618.0,63274.0,62618.0
^BVSP,2012-04-18,4053800.0,62429.0,62696.0,63010.0,63243.0,63010.0
^BVSP,2012-04-17,2704600.0,61959.0,61959.0,62699.0,62961.0,62699.0
^BVSP,2012-04-16,2316600.0,61465.0,62120.0,61955.0,62688.0,61955.0
^BVSP,2012-04-13,2959600.0,61778.0,63039.0,62106.0,63039.0,62106.0
^BVSP,2012-04-12,3115800.0,61300.0,61300.0,63058.0,63061.0,63058.0
^BVSP,2012-04-11,2952600.0,61291.0,61741.0,61293.0,62356.0,61293.0
^BVSP,2012-04-10,3094000.0,61344.0,62922.0,61738.0,62922.0,61738.0
^BVSP,2012-04-09,1788200.0,62462.0,63690.0,62923.0,63690.0,62923.0
^BVSP,2012-04-05,2294800.0,63384.0,63518.0,63691.0,64299.0,63691.0
^BVSP,2012-04-04,2739600.0,63450.0,64301.0,63529.0,64301.0,63529.0
^BVSP,2012-04-03,2773600.0,64015.0,65218.0,64284.0,65530.0,64284.0
^BVSP,2012-04-02,2966600.0,64199.0,64515.0,65216.0,65593.0,65216.0
^BVSP,2012-03-30,3155800.0,64245.0,64875.0,64511.0,65363.0,64511.0
^BVSP,2012-03-29,2895600.0,64096.0,65074.0,64872.0,65074.0,64872.0
^BVSP,2012-03-28,2883000.0,64819.0,66032.0,65079.0,66032.0,65079.0
^BVSP,2012-03-27,2723000.0,65925.0,66683.0,66037.0,66968.0,66037.0
^BVSP,2012-03-26,2010800.0,65818.0,65818.0,66685.0,66776.0,66685.0
^BVSP,2012-03-23,2524800.0,65576.0,65831.0,65813.0,66253.0,65813.0
^BVSP,2012-03-22,2676200.0,65534.0,66860.0,65828.0,66860.0,65828.0
^BVSP,2012-03-21,1981000.0,66762.0,67297.0,66860.0,67436.0,66860.0
^BVSP,2012-03-20,2071400.0,66704.0,67725.0,67296.0,67725.0,67296.0
^BVSP,2012-03-19,2143600.0,67547.0,67685.0,67730.0,68159.0,67730.0
^BVSP,2012-03-16,2408600.0,67505.0,67749.0,67684.0,68153.0,67684.0
^BVSP,2012-03-15,2295200.0,67458.0,68259.0,67749.0,68259.0,67749.0
^BVSP,2012-03-14,2732800.0,67797.0,68386.0,68257.0,68970.0,68257.0
^BVSP,2012-03-13,3165200.0,66386.0,66386.0,68394.0,68420.0,68394.0
^BVSP,2012-03-12,2149800.0,65965.0,66687.0,66385.0,66687.0,66385.0
^BVSP,2012-03-09,2253600.0,66679.0,66908.0,66704.0,67419.0,66704.0
^BVSP,2012-03-08,2890800.0,66032.0,66032.0,66908.0,67272.0,66908.0
^BVSP,2012-03-07,2683400.0,65123.0,65123.0,66017.0,66053.0,66017.0
^BVSP,2012-03-06,2742600.0,64892.0,66962.0,65114.0,66962.0,65114.0
^BVSP,2012-03-05,2315800.0,66756.0,67782.0,66964.0,67782.0,66964.0
^BVSP,2012-03-02,2557000.0,66810.0,66810.0,67782.0,67791.0,67782.0
^BVSP,2012-03-01,2328800.0,65812.0,65812.0,66810.0,66931.0,66810.0
^BVSP,2012-02-29,3345400.0,65533.0,65970.0,65812.0,66662.0,65812.0
^BVSP,2012-02-28,2717000.0,65240.0,65245.0,65959.0,66152.0,65959.0
^BVSP,2012-02-27,2226000.0,65068.0,65938.0,65241.0,65954.0,65241.0
^BVSP,2012-02-24,2119800.0,65820.0,65820.0,65943.0,66335.0,65943.0
^BVSP,2012-02-23,2322800.0,65590.0,66084.0,65820.0,66329.0,65820.0
^BVSP,2012-02-17,2352600.0,65823.0,66158.0,66204.0,66562.0,66204.0
^BVSP,2012-02-16,3068400.0,64798.0,65364.0,66142.0,66161.0,66142.0
^BVSP,2012-02-15,3825400.0,65041.0,65041.0,65368.0,66004.0,65368.0
^BVSP,2012-02-14,2738200.0,64826.0,65699.0,65039.0,65855.0,65039.0
^BVSP,2012-02-13,2619200.0,63999.0,63999.0,65692.0,65713.0,65692.0
^BVSP,2012-02-10,3501400.0,63880.0,65525.0,63998.0,65525.0,63998.0
^BVSP,2012-02-09,2688400.0,65189.0,65831.0,65530.0,66324.0,65530.0
^BVSP,2012-02-08,2887000.0,65647.0,65918.0,65831.0,66383.0,65831.0
^BVSP,2012-02-07,2722000.0,64801.0,65213.0,65917.0,65944.0,65917.0
^BVSP,2012-02-06,1919600.0,64743.0,65217.0,65224.0,65229.0,65224.0
^BVSP,2012-02-03,3059800.0,64137.0,64589.0,65217.0,65619.0,65217.0
^BVSP,2012-02-02,3107600.0,64224.0,64569.0,64593.0,64855.0,64593.0
^BVSP,2012-02-01,3904000.0,63085.0,63085.0,64567.0,64567.0,64567.0
^BVSP,2012-01-31,3437800.0,62664.0,62772.0,63072.0,63394.0,63072.0
^BVSP,2012-01-30,2197600.0,61989.0,62902.0,62770.0,62902.0,62770.0
^BVSP,2012-01-27,2218200.0,62769.0,62955.0,62904.0,63263.0,62904.0
^BVSP,2012-01-26,3174000.0,62485.0,62486.0,62953.0,63805.0,62953.0
^BVSP,2012-01-24,2731000.0,61667.0,62386.0,62486.0,62536.0,62486.0
^BVSP,2012-01-23,2376000.0,61908.0,62312.0,62386.0,62693.0,62386.0
^BVSP,2012-01-20,2246400.0,61593.0,61932.0,62312.0,62312.0,62312.0
^BVSP,2012-01-19,2843400.0,61566.0,61726.0,61927.0,62181.0,61927.0
^BVSP,2012-01-18,2757800.0,60610.0,60643.0,61723.0,61723.0,61723.0
^BVSP,2012-01-17,2524200.0,59961.0,59961.0,60646.0,60891.0,60646.0
^BVSP,2012-01-16,1705000.0,59146.0,59146.0,59956.0,59982.0,59956.0
^BVSP,2012-01-13,5624200.0,58874.0,59918.0,59147.0,59918.0,59147.0
^BVSP,2012-01-12,2145600.0,59586.0,59966.0,59921.0,60504.0,59921.0
^BVSP,2012-01-11,2245200.0,59423.0,59799.0,59962.0,60094.0,59962.0
^BVSP,2012-01-10,2689200.0,59090.0,59090.0,59806.0,60112.0,59806.0
^BVSP,2012-01-09,2244600.0,58599.0,58601.0,59083.0,59220.0,59083.0
^BVSP,2012-01-06,1659200.0,58355.0,58565.0,58600.0,59261.0,58600.0
^BVSP,2012-01-05,2351200.0,57963.0,59354.0,58546.0,59354.0,58546.0
^BVSP,2012-01-04,2252000.0,58558.0,59263.0,59365.0,59519.0,59365.0
^BVSP,2012-01-03,3083000.0,57836.0,57836.0,59265.0,59288.0,59265.0
^BVSP,2011-12-29,2779200.0,56313.0,56534.0,56754.0,56945.0,56754.0
^BVSP,2011-12-28,1612000.0,56447.0,58006.0,56534.0,58010.0,56534.0
^BVSP,2011-12-27,1616600.0,57611.0,57666.0,58005.0,58111.0,58005.0
^BVSP,2011-12-26,0.0,57669.0,57702.0,57669.0,57856.0,57669.0
^BVSP,2011-12-23,1767200.0,57348.0,57348.0,57701.0,57792.0,57701.0
^BVSP,2011-12-22,2289000.0,56557.0,56656.0,57348.0,57459.0,57348.0
^BVSP,2011-12-21,2264400.0,56046.0,56865.0,56653.0,56865.0,56653.0
^BVSP,2011-12-20,3233000.0,55301.0,55301.0,56865.0,56865.0,56865.0
^BVSP,2011-12-19,2833400.0,55298.0,56100.0,55298.0,56376.0,55298.0
^BVSP,2011-12-16,2440000.0,56087.0,56334.0,56097.0,56823.0,56097.0
^BVSP,2011-12-15,2605800.0,56232.0,56647.0,56331.0,57332.0,56331.0
^BVSP,2011-12-14,4140400.0,56647.0,57495.0,56647.0,57495.0,56647.0
^BVSP,2011-12-13,2901200.0,57333.0,57355.0,57495.0,58153.0,57495.0
^BVSP,2011-12-12,2502200.0,56839.0,58235.0,57347.0,58235.0,57347.0
^BVSP,2011-12-09,1946400.0,57455.0,57455.0,58236.0,58540.0,58236.0
^BVSP,2011-12-08,2720800.0,57260.0,58664.0,57455.0,59217.0,57455.0
^BVSP,2011-12-07,2171800.0,58581.0,59534.0,58663.0,59535.0,58663.0
^BVSP,2011-12-06,2178000.0,58497.0,58910.0,59536.0,59576.0,59536.0
^BVSP,2011-12-05,2535200.0,57894.0,57894.0,58910.0,59245.0,58910.0
^BVSP,2011-12-02,2985600.0,57618.0,58147.0,57886.0,58980.0,57886.0
^BVSP,2011-12-01,3297000.0,56876.0,56876.0,58143.0,58302.0,58143.0
^BVSP,2011-11-30,4893000.0,55307.0,55307.0,56875.0,57592.0,56875.0
^BVSP,2011-11-29,2822000.0,55300.0,56028.0,55300.0,56364.0,55300.0
^BVSP,2011-11-28,2271000.0,54899.0,54899.0,56017.0,56444.0,56017.0
^BVSP,2011-11-25,1815000.0,54742.0,55271.0,54894.0,55610.0,54894.0
^BVSP,2011-11-24,1410200.0,54537.0,54978.0,55280.0,55519.0,55280.0
^BVSP,2011-11-23,2429400.0,54813.0,55879.0,54972.0,55879.0,54972.0
^BVSP,2011-11-22,2681600.0,55609.0,56290.0,55878.0,56570.0,55878.0
^BVSP,2011-11-21,2894800.0,55505.0,56722.0,56285.0,56722.0,56285.0
^BVSP,2011-11-18,2297200.0,56418.0,56989.0,56731.0,57477.0,56731.0
^BVSP,2011-11-17,3054600.0,56663.0,58550.0,56989.0,58555.0,56989.0
^BVSP,2011-11-16,2703800.0,57784.0,58256.0,58560.0,58877.0,58560.0
^BVSP,2011-11-14,1791000.0,58013.0,58539.0,58258.0,58717.0,58258.0
^BVSP,2011-11-11,2136400.0,57325.0,57325.0,58547.0,58747.0,58547.0
^BVSP,2011-11-10,1959000.0,57294.0,57561.0,57322.0,58314.0,57322.0
^BVSP,2011-11-09,2623000.0,57201.0,59011.0,57550.0,59011.0,57550.0
^BVSP,2011-11-08,1934000.0,58505.0,59205.0,59026.0,59616.0,59026.0
^BVSP,2011-11-07,1869400.0,58645.0,58670.0,59199.0,59440.0,59199.0
^BVSP,2011-11-04,1946600.0,57547.0,58186.0,58670.0,58804.0,58670.0
^BVSP,2011-11-03,2445800.0,57327.0,57327.0,58196.0,58481.0,58196.0
^BVSP,2011-11-01,2827600.0,56099.0,58300.0,57323.0,58300.0,57323.0
^BVSP,2011-10-31,2258000.0,58094.0,59513.0,58338.0,59513.0,58338.0
^BVSP,2011-10-28,2388000.0,58760.0,59270.0,59513.0,59668.0,59513.0
^BVSP,2011-10-27,3665800.0,57146.0,57146.0,59270.0,59901.0,59270.0
^BVSP,2011-10-26,2172400.0,56249.0,56306.0,57144.0,57334.0,57144.0
^BVSP,2011-10-25,2262800.0,55770.0,56885.0,56286.0,56885.0,56286.0
^BVSP,2011-10-24,2656000.0,55259.0,55259.0,56892.0,57226.0,56892.0
^BVSP,2011-10-21,2151200.0,54014.0,54014.0,55255.0,55504.0,55255.0
^BVSP,2011-10-20,2282800.0,53610.0,54953.0,54010.0,54953.0,54010.0
^BVSP,2011-10-19,2430800.0,54483.0,55037.0,54966.0,55244.0,54966.0
^BVSP,2011-10-18,2540000.0,53188.0,53915.0,55032.0,55225.0,55032.0
^BVSP,2011-10-17,2366200.0,53536.0,55021.0,53911.0,55021.0,53911.0
^BVSP,2011-10-14,2323200.0,54447.0,54603.0,55030.0,55179.0,55030.0
^BVSP,2011-10-13,3574200.0,53308.0,53836.0,54601.0,54751.0,54601.0
^BVSP,2011-10-11,2845400.0,52820.0,53271.0,53838.0,54113.0,53838.0
^BVSP,2011-10-10,2180600.0,51244.0,51244.0,53273.0,53294.0,53273.0
^BVSP,2011-10-07,2627200.0,50902.0,52290.0,51244.0,52891.0,51244.0
^BVSP,2011-10-06,3145600.0,51016.0,51016.0,52290.0,52729.0,52290.0
^BVSP,2011-10-05,2830400.0,50209.0,50683.0,51014.0,51199.0,51014.0
^BVSP,2011-10-04,4038800.0,49433.0,50790.0,50686.0,50790.0,50686.0
^BVSP,2011-10-03,3112400.0,50792.0,52319.0,50792.0,52319.0,50792.0
^BVSP,2011-09-30,3072600.0,51897.0,53385.0,52324.0,53385.0,52324.0
^BVSP,2011-09-29,2304800.0,52849.0,53276.0,53385.0,54207.0,53385.0
^BVSP,2011-09-28,2340800.0,53258.0,53921.0,53270.0,54796.0,53270.0
^BVSP,2011-09-27,2454200.0,53751.0,53751.0,53920.0,54992.0,53920.0
^BVSP,2011-09-26,2143200.0,52399.0,53243.0,53748.0,53873.0,53748.0
^BVSP,2011-09-23,2689200.0,52754.0,53273.0,53230.0,53855.0,53230.0
^BVSP,2011-09-22,3603600.0,52706.0,55981.0,53280.0,55981.0,53280.0
^BVSP,2011-09-21,2777000.0,55915.0,56381.0,55982.0,57600.0,55982.0
^BVSP,2011-09-20,2677000.0,56379.0,57105.0,56379.0,57620.0,56379.0
^BVSP,2011-09-19,2328200.0,56060.0,57208.0,57103.0,57208.0,57103.0
^BVSP,2011-09-16,1970000.0,56257.0,56381.0,57210.0,57210.0,57210.0
^BVSP,2011-09-15,2136800.0,56196.0,56287.0,56381.0,57161.0,56381.0
^BVSP,2011-09-14,2836200.0,55090.0,55544.0,56286.0,56776.0,56286.0
^BVSP,2011-09-13,2099400.0,55166.0,55690.0,55544.0,56336.0,55544.0
^BVSP,2011-09-12,2376200.0,54310.0,55773.0,55685.0,55792.0,55685.0
^BVSP,2011-09-09,2481800.0,55528.0,57614.0,55778.0,57614.0,55778.0
^BVSP,2011-09-08,2757000.0,56609.0,56609.0,57624.0,58242.0,57624.0
^BVSP,2011-09-06,2846800.0,54121.0,54998.0,56607.0,56676.0,56607.0
^BVSP,2011-09-05,1609000.0,54818.0,56521.0,54998.0,56521.0,54998.0
^BVSP,2011-09-02,3147400.0,56302.0,58114.0,56532.0,58114.0,56532.0
^BVSP,2011-09-01,4013600.0,56498.0,56498.0,58118.0,58589.0,58118.0
^BVSP,2011-08-31,2940000.0,55399.0,55399.0,56495.0,56495.0,56495.0
^BVSP,2011-08-30,2343400.0,54425.0,54861.0,55385.0,55768.0,55385.0
^BVSP,2011-08-29,2293800.0,53356.0,53356.0,54861.0,55027.0,54861.0
^BVSP,2011-08-26,2223000.0,51971.0,52955.0,53351.0,53598.0,53351.0
^BVSP,2011-08-25,2381200.0,52677.0,53796.0,52953.0,54155.0,52953.0
^BVSP,2011-08-24,2492200.0,52993.0,53787.0,53796.0,54279.0,53796.0
^BVSP,2011-08-23,2679000.0,51853.0,52440.0,53787.0,53787.0,53787.0
^BVSP,2011-08-22,2140800.0,52397.0,52472.0,52440.0,53552.0,52440.0
^BVSP,2011-08-19,2577200.0,52336.0,53135.0,52448.0,53601.0,52448.0
^BVSP,2011-08-18,3120400.0,52246.0,55037.0,53134.0,55037.0,53134.0
^BVSP,2011-08-17,3160600.0,53828.0,54324.0,55073.0,55073.0,55073.0
^BVSP,2011-08-16,2464600.0,53539.0,54651.0,54324.0,54651.0,54324.0
^BVSP,2011-08-15,2540600.0,53474.0,53478.0,54652.0,54968.0,54652.0
^BVSP,2011-08-12,3269800.0,52650.0,53344.0,53473.0,53643.0,53473.0
^BVSP,2011-08-11,4066000.0,51398.0,51398.0,53343.0,53724.0,53343.0
^BVSP,2011-08-10,4358800.0,49947.0,51151.0,51395.0,52164.0,51395.0
^BVSP,2011-08-09,5268200.0,48666.0,48671.0,51151.0,51151.0,51151.0
^BVSP,2011-08-08,4894600.0,47793.0,52938.0,48668.0,52938.0,48668.0
^BVSP,2011-08-05,4320600.0,51153.0,52811.0,52949.0,53866.0,52949.0
^BVSP,2011-08-04,4455400.0,52629.0,55999.0,52811.0,55999.0,52811.0
^BVSP,2011-08-03,3491800.0,55249.0,57318.0,56017.0,57352.0,56017.0
^BVSP,2011-08-02,2696200.0,57259.0,58526.0,57311.0,58673.0,57311.0
^BVSP,2011-08-01,2109400.0,58168.0,58823.0,58536.0,59542.0,58536.0
^BVSP,2011-07-29,2366400.0,58009.0,58703.0,58823.0,58952.0,58823.0
^BVSP,2011-07-28,2234000.0,58290.0,58297.0,58708.0,59167.0,58708.0
^BVSP,2011-07-27,2619000.0,58169.0,59336.0,58288.0,59336.0,58288.0
^BVSP,2011-07-26,2174800.0,59261.0,59972.0,59340.0,60204.0,59340.0
^BVSP,2011-07-25,1772400.0,59640.0,60264.0,59971.0,60285.0,59971.0
^BVSP,2011-07-22,1809600.0,60077.0,60263.0,60270.0,60696.0,60270.0
^BVSP,2011-07-21,2159600.0,59120.0,59120.0,60263.0,60441.0,60263.0
^BVSP,2011-07-20,1946000.0,59045.0,59094.0,59120.0,59552.0,59120.0
^BVSP,2011-07-19,1888000.0,58677.0,58838.0,59082.0,59394.0,59082.0
^BVSP,2011-07-18,1956400.0,58631.0,59479.0,58838.0,59479.0,58838.0
^BVSP,2011-07-15,1960200.0,59180.0,59679.0,59478.0,60104.0,59478.0
^BVSP,2011-07-14,2363400.0,59452.0,60673.0,59679.0,60685.0,59679.0
^BVSP,2011-07-13,2284200.0,59718.0,59718.0,60670.0,60847.0,60670.0
^BVSP,2011-07-12,1946200.0,59705.0,60220.0,59705.0,60516.0,59705.0
^BVSP,2011-07-11,1773200.0,60098.0,61502.0,60224.0,61502.0,60224.0
^BVSP,2011-07-08,1670600.0,61366.0,62207.0,61513.0,62207.0,61513.0
^BVSP,2011-07-07,1865000.0,62207.0,62573.0,62207.0,63206.0,62207.0
^BVSP,2011-07-06,1612600.0,62391.0,63039.0,62565.0,63039.0,62565.0
^BVSP,2011-07-05,1937800.0,63030.0,63886.0,63039.0,63886.0,63039.0
^BVSP,2011-07-04,1000400.0,63314.0,63397.0,63891.0,63891.0,63891.0
^BVSP,2011-07-01,2376200.0,62148.0,62404.0,63394.0,63455.0,63394.0
^BVSP,2011-06-30,1814000.0,61959.0,62337.0,62404.0,62574.0,62404.0
^BVSP,2011-06-29,1873400.0,62033.0,62303.0,62334.0,62625.0,62334.0
^BVSP,2011-06-28,1796400.0,61216.0,61216.0,62303.0,62309.0,62303.0
^BVSP,2011-06-27,1634000.0,60772.0,61017.0,61217.0,61456.0,61217.0
^BVSP,2011-06-24,1449000.0,60921.0,61192.0,61017.0,61459.0,61017.0
^BVSP,2011-06-22,1863400.0,61194.0,61420.0,61194.0,61859.0,61194.0
^BVSP,2011-06-21,1696600.0,61179.0,61188.0,61424.0,61543.0,61424.0
^BVSP,2011-06-20,2019800.0,60784.0,61059.0,61168.0,61571.0,61168.0
^BVSP,2011-06-17,1974600.0,60566.0,60883.0,61060.0,61268.0,61060.0
^BVSP,2011-06-16,1991000.0,60489.0,61602.0,60881.0,62040.0,60881.0
^BVSP,2011-06-15,2668000.0,61448.0,62198.0,61604.0,62198.0,61604.0
^BVSP,2011-06-14,1762400.0,62023.0,62023.0,62205.0,62697.0,62205.0
^BVSP,2011-06-13,1397200.0,62022.0,62701.0,62023.0,62968.0,62023.0
^BVSP,2011-06-10,1688200.0,62495.0,63470.0,62697.0,63478.0,62697.0
^BVSP,2011-06-09,1946800.0,62872.0,63037.0,63469.0,63773.0,63469.0
^BVSP,2011-06-08,1805800.0,62709.0,63204.0,63033.0,63354.0,63033.0
^BVSP,2011-06-07,2089600.0,63072.0,63072.0,63218.0,63784.0,63218.0
^BVSP,2011-06-06,1822400.0,62960.0,64341.0,63068.0,64512.0,63068.0
^BVSP,2011-06-03,2155800.0,63628.0,64216.0,64341.0,64979.0,64341.0
^BVSP,2011-06-02,2135600.0,63277.0,63411.0,64218.0,64218.0,64218.0
